"","iso3c","year","SN.ITK.SVFI.ZS"
"1963","IND",2011,13.9
"1964","IND",2012,13.8
"1965","IND",2013,14.2
"1966","IND",2014,14.4
"1967","IND",2015,14.6
"1968","IND",2016,14.9
"1969","IND",2017,15.2
"1970","IND",2018,15.6
"1971","IND",2019,16.2
"1972","IND",2020,16.5
"1973","IND",2021,16.9
"1974","IND",2022,16.9
"1975","IND",2023,16.5
"1976","IND",2024,17.3
"1977","IDN",1999,13.5
"1978","IDN",2000,13.1
"1979","IDN",2001,12.9
"1980","IDN",2002,9.9
"1981","IDN",2003,9.6
"1982","IDN",2004,10.8
"1983","IDN",2005,10.6
"1984","IDN",2006,11.6
"1985","IDN",2007,9.2
"1986","IDN",2008,7.5
"1987","IDN",2009,6.6
"1988","IDN",2010,5.6
"1989","IDN",2011,3.6
"1990","IDN",2012,2
"1991","IDN",2013,1.4
"1992","IDN",2014,0.7
"1993","IDN",2015,0.7
"1994","IDN",2016,0.9
"1995","IDN",2017,0.9
"1996","IDN",2018,0.8
"1997","IDN",2019,0.5
"1998","IDN",2020,0.5
"1999","IDN",2021,0.5
"2000","IDN",2022,0.5
"2001","IDN",2023,0.5
"2002","IDN",2024,0.6
"2003","IRN",1999,10
"2004","IRN",2000,10.3
"2005","IRN",2001,11.3
"2006","IRN",2002,12.1
"2007","IRN",2003,11.9
"2008","IRN",2004,11.8
"2009","IRN",2005,12.4
"2010","IRN",2006,12.3
"2011","IRN",2007,12
"2012","IRN",2008,12.4
"2013","IRN",2009,12.5
"2014","IRN",2010,12.3
"2015","IRN",2011,12.6
"2016","IRN",2012,11.2
"2017","IRN",2013,10
"2018","IRN",2014,9.7
"2019","IRN",2015,9.5
"2020","IRN",2016,9.3
"2021","IRN",2017,8.7
"2022","IRN",2018,8.4
"2023","IRN",2019,8.7
"2024","IRN",2020,7.7
"2025","IRN",2021,7.4
"2026","IRN",2022,6.4
"2027","IRN",2023,5.9
"2028","IRN",2024,5.9
"2029","IRQ",1999,11.6
"2030","IRQ",2000,11.4
"2031","IRQ",2001,11.3
"2032","IRQ",2002,10.7
"2033","IRQ",2003,10.6
"2034","IRQ",2004,11.5
"2035","IRQ",2005,11.6
"2036","IRQ",2006,11
"2037","IRQ",2007,12.6
"2038","IRQ",2008,10.8
"2039","IRQ",2009,10.6
"2040","IRQ",2010,10.6
"2041","IRQ",2011,10.8
"2042","IRQ",2012,10.8
"2043","IRQ",2013,10.7
"2044","IRQ",2014,11.1
"2045","IRQ",2015,10.9
"2046","IRQ",2016,10.7
"2047","IRQ",2017,10.9
"2048","IRQ",2018,10.9
"2049","IRQ",2019,10.7
"2050","IRQ",2020,10.1
"2051","IRQ",2021,10.5
"2052","IRQ",2022,10.5
"2053","IRQ",2023,10.6
"2054","IRQ",2024,10.7
"2055","IRL",1999,5.4
"2056","IRL",2000,5.1
"2057","IRL",2001,5.2
"2058","IRL",2002,5.2
"2059","IRL",2003,5.1
"2060","IRL",2004,5
"2061","IRL",2005,5
"2062","IRL",2006,4.9
"2063","IRL",2007,4.8
"2064","IRL",2008,4.4
"2065","IRL",2009,3.8
"2066","IRL",2010,3.6
"2067","IRL",2011,3.5
"2068","IRL",2012,3.6
"2069","IRL",2013,3.5
"2070","IRL",2014,3.5
"2071","IRL",2015,3.4
"2072","IRL",2016,2.8
"2073","IRL",2017,2.9
"2074","IRL",2018,3.5
"2075","IRL",2019,4.3
"2076","IRL",2020,3.2
"2077","IRL",2021,2.4
"2078","IRL",2022,1.7
"2079","IRL",2023,2.1
"2080","IRL",2024,2
"2081","ISR",1999,1.5
"2082","ISR",2000,1.7
"2083","ISR",2001,1.6
"2084","ISR",2002,1.6
"2085","ISR",2003,1.6
"2086","ISR",2004,1.6
"2087","ISR",2005,1.9
"2088","ISR",2006,1.8
"2089","ISR",2007,1.8
"2090","ISR",2008,1.7
"2091","ISR",2009,1.8
"2092","ISR",2010,1.5
"2093","ISR",2011,1.5
"2094","ISR",2012,1.3
"2095","ISR",2013,1.4
"2096","ISR",2014,1.4
"2097","ISR",2015,1.3
"2098","ISR",2016,1.3
"2099","ISR",2017,1.6
"2100","ISR",2018,1.8
"2101","ISR",2019,1.9
"2102","ISR",2020,1.2
"2103","ISR",2021,1
"2104","ISR",2022,0.8
"2105","ISR",2023,0.9
"2106","ISR",2024,1
"2107","ITA",1999,1.3
"2108","ITA",2000,0.7
"2109","ITA",2001,0.7
"2110","ITA",2002,0.7
"2111","ITA",2003,1.1
"2112","ITA",2004,1.1
"2113","ITA",2005,0.9
"2114","ITA",2006,0.7
"2115","ITA",2007,0.7
"2116","ITA",2008,0.9
"2117","ITA",2009,0.9
"2118","ITA",2010,0.8
"2119","ITA",2011,0.8
"2120","ITA",2012,0.8
"2121","ITA",2013,0.8
"2122","ITA",2014,0.9
"2123","ITA",2015,1.3
"2124","ITA",2016,1.2
"2125","ITA",2017,1.2
"2126","ITA",2018,1.2
"2127","ITA",2019,1.1
"2128","ITA",2020,1.2
"2129","ITA",2021,0.5
"2130","ITA",2022,0.5
"2131","ITA",2023,0.5
"2132","ITA",2024,0.4
"2133","JAM",1999,18.7
"2134","JAM",2000,18.3
"2135","JAM",2001,18.1
"2136","JAM",2002,18.1
"2137","JAM",2003,18.2
"2138","JAM",2004,18
"2139","JAM",2005,18.3
"2140","JAM",2006,18.1
"2141","JAM",2007,19
"2142","JAM",2008,21.1
"2143","JAM",2009,23.1
"2144","JAM",2010,24.3
"2145","JAM",2011,25
"2146","JAM",2012,25.5
"2147","JAM",2013,25.8
"2148","JAM",2014,25.8
"2149","JAM",2015,25.3
"2150","JAM",2016,24.8
"2151","JAM",2017,24.5
"2152","JAM",2018,23
"2153","JAM",2019,23.3
"2154","JAM",2020,23.1
"2155","JAM",2021,25.6
"2156","JAM",2022,26.6
"2157","JAM",2023,27.8
"2158","JAM",2024,27.7
"2159","JPN",1999,0.6
"2160","JPN",2000,0.5
"2161","JPN",2001,0.5
"2162","JPN",2002,0.5
"2163","JPN",2003,0.5
"2164","JPN",2004,0.5
"2165","JPN",2005,0.5
"2166","JPN",2006,0.5
"2167","JPN",2007,0.5
"2168","JPN",2008,0.3
"2169","JPN",2009,0.4
"2170","JPN",2010,0.4
"2171","JPN",2011,0.4
"2172","JPN",2012,0.2
"2173","JPN",2013,0.3
"2174","JPN",2014,0.3
"2175","JPN",2015,0.5
"2176","JPN",2016,0.5
"2177","JPN",2017,0.5
"2178","JPN",2018,0.7
"2179","JPN",2019,0.7
"2180","JPN",2020,0.9
"2181","JPN",2021,0.9
"2182","JPN",2022,1.2
"2183","JPN",2023,1.1
"2184","JPN",2024,1.3
"2185","JOR",1999,15.7
"2186","JOR",2000,15
"2187","JOR",2001,14.9
"2188","JOR",2002,14.7
"2189","JOR",2003,14.7
"2190","JOR",2004,13.9
"2191","JOR",2005,13.4
"2192","JOR",2006,13.2
"2193","JOR",2007,13.2
"2194","JOR",2008,13
"2195","JOR",2009,13.4
"2196","JOR",2010,13.4
"2197","JOR",2011,13.2
"2198","JOR",2012,13.2
"2199","JOR",2013,13.6
"2200","JOR",2014,13.4
"2201","JOR",2015,13.3
"2202","JOR",2016,13.6
"2203","JOR",2017,14.2
"2204","JOR",2018,14.4
"2205","JOR",2019,15.2
"2206","JOR",2020,16.3
"2207","JOR",2021,16.1
"2208","JOR",2022,15.9
"2209","JOR",2023,15.7
"2210","JOR",2024,15.8
"2211","KAZ",1999,14.8
"2212","KAZ",2000,14.9
"2213","KAZ",2001,14.3
"2214","KAZ",2002,13
"2215","KAZ",2003,12.3
"2216","KAZ",2004,11.7
"2217","KAZ",2005,10.3
"2218","KAZ",2006,10.3
"2219","KAZ",2007,9.3
"2220","KAZ",2008,7.6
"2221","KAZ",2009,4.8
"2222","KAZ",2010,3.2
"2223","KAZ",2011,2
"2224","KAZ",2012,1.2
"2225","KAZ",2013,0.7
"2226","KAZ",2014,0.6
"2227","KAZ",2015,0.7
"2228","KAZ",2016,0.6
"2229","KAZ",2017,0.5
"2230","KAZ",2018,0.5
"2231","KAZ",2019,0.5
"2232","KAZ",2020,0.5
"2233","KAZ",2021,0.5
"2234","KAZ",2022,0.6
"2235","KAZ",2023,0.6
"2236","KAZ",2024,0.5
"2237","KEN",1999,25.8
"2238","KEN",2000,26.4
"2239","KEN",2001,26.3
"2240","KEN",2002,25.5
"2241","KEN",2003,26.1
"2242","KEN",2004,25.5
"2243","KEN",2005,25.6
"2244","KEN",2006,24.9
"2245","KEN",2007,24.5
"2246","KEN",2008,25.6
"2247","KEN",2009,25
"2248","KEN",2010,22.2
"2249","KEN",2011,17.7
"2250","KEN",2012,16.3
"2251","KEN",2013,15.2
"2252","KEN",2014,14.9
"2253","KEN",2015,15
"2254","KEN",2016,17.8
"2255","KEN",2017,21.6
"2256","KEN",2018,23.4
"2257","KEN",2019,24.9
"2258","KEN",2020,26.1
"2259","KEN",2021,28
"2260","KEN",2022,28
"2261","KEN",2023,28.1
"2262","KEN",2024,25.2
"2263","KIR",1999,10.4
"2264","KIR",2000,10.6
"2265","KIR",2001,10.3
"2266","KIR",2002,9.3
"2267","KIR",2003,9.1
"2268","KIR",2004,9.1
"2269","KIR",2005,9.1
"2270","KIR",2006,9.4
"2271","KIR",2007,9.1
"2272","KIR",2008,8.8
"2273","KIR",2009,8.5
"2274","KIR",2010,8.7
"2275","KIR",2011,8.4
"2276","KIR",2012,8.4
"2277","KIR",2013,8.6
"2278","KIR",2014,8.8
"2279","KIR",2015,8.8
"2280","KIR",2016,8.6
"2281","KIR",2017,8.2
"2282","KIR",2018,8
"2283","KIR",2019,8
"2284","KIR",2020,8
"2285","KIR",2021,8
"2286","KIR",2022,6.9
"2287","KIR",2023,5.8
"2288","KIR",2024,5.8
"2289","KOR",1999,4.5
"2290","KOR",2000,4.8
"2291","KOR",2001,4.3
"2292","KOR",2002,2.2
"2293","KOR",2003,1.6
"2294","KOR",2004,1.4
"2295","KOR",2005,1.2
"2296","KOR",2006,0.9
"2297","KOR",2007,0.8
"2298","KOR",2008,0.8
"2299","KOR",2009,0.7
"2300","KOR",2010,0.7
"2301","KOR",2011,0.7
"2302","KOR",2012,0.6
"2303","KOR",2013,0.5
"2304","KOR",2014,0.5
"2305","KOR",2015,0.5
"2306","KOR",2016,0.5
"2307","KOR",2017,0.5
"2308","KOR",2018,0.5
"2309","KOR",2019,0.6
"2310","KOR",2020,0.7
"2311","KOR",2021,0.8
"2312","KOR",2022,0.9
"2313","KOR",2023,1.1
"2314","KOR",2024,1.1
"2315","XKX",1999,10.3
"2316","XKX",2000,9.9
"2317","XKX",2001,9.3
"2318","XKX",2002,9.2
"2319","XKX",2003,9.4
"2320","XKX",2004,8.7
"2321","XKX",2005,8.4
"2322","XKX",2006,8.3
"2323","XKX",2007,8.2
"2324","XKX",2008,8.1
"2325","XKX",2009,7.4
"2326","XKX",2010,7.3
"2327","XKX",2011,7
"2328","XKX",2012,6.8
"2329","XKX",2013,6.7
"2330","XKX",2014,6.5
"2331","XKX",2015,6.4
"2332","XKX",2016,6.8
"2333","XKX",2017,6.7
"2334","XKX",2018,6.7
"2335","XKX",2019,8
"2336","XKX",2020,8.7
"2337","XKX",2021,9.1
"2338","XKX",2022,7.7
"2339","XKX",2023,6.8
"2340","XKX",2024,6.8
"2341","KWT",1999,4.7
"2342","KWT",2000,4
"2343","KWT",2001,4
"2344","KWT",2002,4.1
"2345","KWT",2003,4.5
"2346","KWT",2004,5.3
"2347","KWT",2005,5.3
"2348","KWT",2006,5.6
"2349","KWT",2007,5.6
"2350","KWT",2008,5.7
"2351","KWT",2009,5.6
"2352","KWT",2010,5.5
"2353","KWT",2011,5.6
"2354","KWT",2012,5.4
"2355","KWT",2013,5.2
"2356","KWT",2014,5
"2357","KWT",2015,4.9
"2358","KWT",2016,4.9
"2359","KWT",2017,4.9
"2360","KWT",2018,4.9
"2361","KWT",2019,4.9
"2362","KWT",2020,4.9
"2363","KWT",2021,4.5
"2364","KWT",2022,3.4
"2365","KWT",2023,3.4
"2366","KWT",2024,3.4
"2367","KGZ",1999,17.8
"2368","KGZ",2000,17.9
"2369","KGZ",2001,17.2
"2370","KGZ",2002,16.8
"2371","KGZ",2003,14
"2372","KGZ",2004,8.8
"2373","KGZ",2005,8.4
"2374","KGZ",2006,6.3
"2375","KGZ",2007,6.4
"2376","KGZ",2008,5.5
"2377","KGZ",2009,4.8
"2378","KGZ",2010,4.2
"2379","KGZ",2011,3
"2380","KGZ",2012,2.8
"2381","KGZ",2013,1.6
"2382","KGZ",2014,0.8
"2383","KGZ",2015,0.8
"2384","KGZ",2016,0.9
"2385","KGZ",2017,0.8
"2386","KGZ",2018,0.8
"2387","KGZ",2019,0.9
"2388","KGZ",2020,1
"2389","KGZ",2021,1.1
"2390","KGZ",2022,1.1
"2391","KGZ",2023,1.2
"2392","KGZ",2024,1.2
"2393","LAO",1999,14.4
"2394","LAO",2000,14.5
"2395","LAO",2001,14.1
"2396","LAO",2002,14
"2397","LAO",2003,14
"2398","LAO",2004,13.9
"2399","LAO",2005,13.6
"2400","LAO",2006,11.4
"2401","LAO",2007,10.9
"2402","LAO",2008,10.5
"2403","LAO",2009,10.5
"2404","LAO",2010,10.8
"2405","LAO",2011,11.5
"2406","LAO",2012,11.6
"2407","LAO",2013,11.8
"2408","LAO",2014,11.8
"2409","LAO",2015,11.6
"2410","LAO",2016,11
"2411","LAO",2017,10.3
"2412","LAO",2018,9.8
"2413","LAO",2019,8.9
"2414","LAO",2020,8.3
"2415","LAO",2021,7.2
"2416","LAO",2022,6.2
"2417","LAO",2023,5.6
"2418","LAO",2024,6.1
"2419","LVA",1999,3.7
"2420","LVA",2000,3.5
"2421","LVA",2001,3.2
"2422","LVA",2002,3
"2423","LVA",2003,2.8
"2424","LVA",2004,2.2
"2425","LVA",2005,1.7
"2426","LVA",2006,0.7
"2427","LVA",2007,0.6
"2428","LVA",2008,1.4
"2429","LVA",2009,0.7
"2430","LVA",2010,0.4
"2431","LVA",2011,0.3
"2432","LVA",2012,0.4
"2433","LVA",2013,0.5
"2434","LVA",2014,0.5
"2435","LVA",2015,0.6
"2436","LVA",2016,0.6
"2437","LVA",2017,0.6
"2438","LVA",2018,0.6
"2439","LVA",2019,0.7
"2440","LVA",2020,0.7
"2441","LVA",2021,1
"2442","LVA",2022,1.6
"2443","LVA",2023,1.9
"2444","LVA",2024,2
"2445","LBN",1999,6
"2446","LBN",2000,5.4
"2447","LBN",2001,6.4
"2448","LBN",2002,5.9
"2449","LBN",2003,6.3
"2450","LBN",2004,5
"2451","LBN",2005,5.1
"2452","LBN",2006,4.9
"2453","LBN",2007,3.8
"2454","LBN",2008,3.3
"2455","LBN",2009,2.6
"2456","LBN",2010,2.7
"2457","LBN",2011,2.8
"2458","LBN",2012,3.2
"2459","LBN",2013,1
"2460","LBN",2014,0.1
"2461","LBN",2015,0.1
"2462","LBN",2016,0.8
"2463","LBN",2017,1.9
"2464","LBN",2018,4.2
"2465","LBN",2019,6.8
"2466","LBN",2020,10.2
"2467","LBN",2021,12.6
"2468","LBN",2022,11.7
"2469","LBN",2023,10.1
"2470","LBN",2024,10.4
"2471","LSO",1999,15.8
"2472","LSO",2000,16.1
"2473","LSO",2001,10.3
"2474","LSO",2002,11.7
"2475","LSO",2003,11.7
"2476","LSO",2004,12.1
"2477","LSO",2005,11.2
"2478","LSO",2006,11.8
"2479","LSO",2007,11.1
"2480","LSO",2008,13.6
"2481","LSO",2009,14.8
"2482","LSO",2010,18.2
"2483","LSO",2011,19.9
"2484","LSO",2012,22
"2485","LSO",2013,23.5
"2486","LSO",2014,27.3
"2487","LSO",2015,28.2
"2488","LSO",2016,27
"2489","LSO",2017,27.2
"2490","LSO",2018,27
"2491","LSO",2019,26.8
"2492","LSO",2020,26.4
"2493","LSO",2021,25.8
"2494","LSO",2022,25.3
"2495","LSO",2023,24.7
"2496","LSO",2024,24.6
"2497","LBR",1999,18.5
"2498","LBR",2000,19.3
"2499","LBR",2001,20.4
"2500","LBR",2002,21
"2501","LBR",2003,23.6
"2502","LBR",2004,26.2
"2503","LBR",2005,28.8
"2504","LBR",2006,23.1
"2505","LBR",2007,20.2
"2506","LBR",2008,22
"2507","LBR",2009,24.1
"2508","LBR",2010,27.2
"2509","LBR",2011,28
"2510","LBR",2012,27.4
"2511","LBR",2013,32.6
"2512","LBR",2014,38.5
"2513","LBR",2015,38.6
"2514","LBR",2016,38.4
"2515","LBR",2017,38.3
"2516","LBR",2018,37.8
"2517","LBR",2019,37.3
"2518","LBR",2020,37.3
"2519","LBR",2021,37.5
"2520","LBR",2022,37.3
"2521","LBR",2023,37.1
"2522","LBR",2024,37.5
"2523","LBY",1999,12
"2524","LBY",2000,12.2
"2525","LBY",2001,12.8
"2526","LBY",2002,13.1
"2527","LBY",2003,12.7
"2528","LBY",2004,12.6
"2529","LBY",2005,12.4
"2530","LBY",2006,12.4
"2531","LBY",2007,12.3
"2532","LBY",2008,12.4
"2533","LBY",2009,13.8
"2534","LBY",2010,13.7
"2535","LBY",2011,16
"2536","LBY",2012,13.2
"2537","LBY",2013,13.7
"2538","LBY",2014,11.6
"2539","LBY",2015,11.2
"2540","LBY",2016,12.4
"2541","LBY",2017,14.3
"2542","LBY",2018,16.7
"2543","LBY",2019,18.6
"2544","LBY",2020,20.7
"2545","LBY",2021,21.2
"2546","LBY",2022,19.9
"2547","LBY",2023,17.2
"2548","LBY",2024,18.6
"2549","LTU",1999,8.8
"2550","LTU",2000,7.7
"2551","LTU",2001,5.9
"2552","LTU",2002,7.4
"2553","LTU",2003,7.2
"2554","LTU",2004,7.1
"2555","LTU",2005,7.8
"2556","LTU",2006,7.1
"2557","LTU",2007,5.4
"2558","LTU",2008,4.6
"2559","LTU",2009,3.3
"2560","LTU",2010,3.1
"2561","LTU",2011,2.9
"2562","LTU",2012,2.9
"2563","LTU",2013,2.9
"2564","LTU",2014,2.6
"2565","LTU",2015,2.5
"2566","LTU",2016,2
"2567","LTU",2017,1.6
"2568","LTU",2018,1.1
"2569","LTU",2019,1.7
"2570","LTU",2020,1.9
"2571","LTU",2021,2.1
"2572","LTU",2022,1.3
"2573","LTU",2023,1.2
"2574","LTU",2024,1.2
"2575","LUX",1999,2.2
"2576","LUX",2000,2.9
"2577","LUX",2001,2.9
"2578","LUX",2002,2.5
"2579","LUX",2003,1.1
"2580","LUX",2004,1.5
"2581","LUX",2005,2.3
"2582","LUX",2006,2.9
"2583","LUX",2007,2.8
"2584","LUX",2008,2.8
"2585","LUX",2009,0.6
"2586","LUX",2010,2
"2587","LUX",2011,2.5
"2588","LUX",2012,2.5
"2589","LUX",2013,2.3
"2590","LUX",2014,2.1
"2591","LUX",2015,1.8
"2592","LUX",2016,1.4
"2593","LUX",2017,0.9
"2594","LUX",2018,0.9
"2595","LUX",2019,0.8
"2596","LUX",2020,0.7
"2597","LUX",2021,0.6
"2598","LUX",2022,0.6
"2599","LUX",2023,0.6
"2600","LUX",2024,1.2
"2601","MDG",1999,10.7
"2602","MDG",2000,11
"2603","MDG",2001,13.1
"2604","MDG",2002,16
"2605","MDG",2003,10.8
"2606","MDG",2004,11.5
"2607","MDG",2005,12.2
"2608","MDG",2006,12.2
"2609","MDG",2007,12.6
"2610","MDG",2008,12.4
"2611","MDG",2009,10.3
"2612","MDG",2010,10
"2613","MDG",2011,15.5
"2614","MDG",2012,10.2
"2615","MDG",2013,10.1
"2616","MDG",2014,10
"2617","MDG",2015,9.8
"2618","MDG",2016,9.7
"2619","MDG",2017,9.6
"2620","MDG",2018,9.5
"2621","MDG",2019,9.9
"2622","MDG",2020,10.3
"2623","MDG",2021,12.2
"2624","MDG",2022,14.9
"2625","MDG",2023,17.8
"2626","MDG",2024,15.4
"2627","MWI",1999,29.4
"2628","MWI",2000,35.4
"2629","MWI",2001,35.3
"2630","MWI",2002,30.8
"2631","MWI",2003,30.6
"2632","MWI",2004,30
"2633","MWI",2005,30.7
"2634","MWI",2006,32
"2635","MWI",2007,33.6
"2636","MWI",2008,40.3
"2637","MWI",2009,42.1
"2638","MWI",2010,42.9
"2639","MWI",2011,44.6
"2640","MWI",2012,42
"2641","MWI",2013,41
"2642","MWI",2014,41.9
"2643","MWI",2015,47.7
"2644","MWI",2016,48.5
"2645","MWI",2017,49.7
"2646","MWI",2018,48.3
"2647","MWI",2019,49.5
"2648","MWI",2020,51
"2649","MWI",2021,52.2
"2650","MWI",2022,53.5
"2651","MWI",2023,55.6
"2652","MWI",2024,64.4
"2653","MYS",1999,9.1
"2654","MYS",2000,9
"2655","MYS",2001,8.7
"2656","MYS",2002,8.8
"2657","MYS",2003,8.5
"2658","MYS",2004,8.8
"2659","MYS",2005,8.6
"2660","MYS",2006,8.5
"2661","MYS",2007,8.4
"2662","MYS",2008,8.3
"2663","MYS",2009,8.3
"2664","MYS",2010,8.2
"2665","MYS",2011,8.1
"2666","MYS",2012,8
"2667","MYS",2013,8
"2668","MYS",2014,7.5
"2669","MYS",2015,7.8
"2670","MYS",2016,6.7
"2671","MYS",2017,6.7
"2672","MYS",2018,6.7
"2673","MYS",2019,6.6
"2674","MYS",2020,6.3
"2675","MYS",2021,6
"2676","MYS",2022,5.8
"2677","MYS",2023,5.8
"2678","MYS",2024,5.9
"2679","MDV",1999,6.2
"2680","MDV",2000,6.5
"2681","MDV",2001,7.3
"2682","MDV",2002,7
"2683","MDV",2003,6.9
"2684","MDV",2004,6.6
"2685","MDV",2005,6.4
"2686","MDV",2006,5.1
"2687","MDV",2007,4.5
"2688","MDV",2008,3.6
"2689","MDV",2009,3.5
"2690","MDV",2010,3.3
"2691","MDV",2011,3.2
"2692","MDV",2012,3
"2693","MDV",2013,2.5
"2694","MDV",2014,2.2
"2695","MDV",2015,2.2
"2696","MDV",2016,2.2
"2697","MDV",2017,2.2
"2698","MDV",2018,2.2
"2699","MDV",2019,2.2
"2700","MDV",2020,2.2
"2701","MDV",2021,2.2
"2702","MDV",2022,2.2
"2703","MDV",2023,2.3
"2704","MDV",2024,2.6
"2705","MLI",1999,18.6
"2706","MLI",2000,19.7
"2707","MLI",2001,18.7
"2708","MLI",2002,18.9
"2709","MLI",2003,18.5
"2710","MLI",2004,19
"2711","MLI",2005,19.4
"2712","MLI",2006,19.4
"2713","MLI",2007,19.1
"2714","MLI",2008,19
"2715","MLI",2009,18.9
"2716","MLI",2010,19
"2717","MLI",2011,19.4
"2718","MLI",2012,19.8
"2719","MLI",2013,19.5
"2720","MLI",2014,19.8
"2721","MLI",2015,19.8
"2722","MLI",2016,19.2
"2723","MLI",2017,18.8
"2724","MLI",2018,19
"2725","MLI",2019,18.5
"2726","MLI",2020,18.1
"2727","MLI",2021,17.7
"2728","MLI",2022,16.9
"2729","MLI",2023,16.1
"2730","MLI",2024,15.1
"2731","MLT",1999,5.4
"2732","MLT",2000,3.6
"2733","MLT",2001,3.7
"2734","MLT",2002,3.7
"2735","MLT",2003,3.7
"2736","MLT",2004,3.7
"2737","MLT",2005,3.7
"2738","MLT",2006,3.7
"2739","MLT",2007,3.3
"2740","MLT",2008,3.1
"2741","MLT",2009,3.4
"2742","MLT",2010,2.4
"2743","MLT",2011,1.9
"2744","MLT",2012,1.7
"2745","MLT",2013,1.7
"2746","MLT",2014,1.6
"2747","MLT",2015,1.5
"2748","MLT",2016,1.4
"2749","MLT",2017,1
"2750","MLT",2018,0.8
"2751","MLT",2019,0.9
"2752","MLT",2020,1.4
"2753","MLT",2021,1.9
"2754","MLT",2022,2
"2755","MLT",2023,2.1
"2756","MLT",2024,2.1
"2757","MHL",1999,13.9
"2758","MHL",2000,14
"2759","MHL",2001,14
"2760","MHL",2002,13.7
"2761","MHL",2003,13.7
"2762","MHL",2004,13.9
"2763","MHL",2005,13.8
"2764","MHL",2006,13.9
"2765","MHL",2007,13.8
"2766","MHL",2008,13.6
"2767","MHL",2009,13.5
"2768","MHL",2010,13.6
"2769","MHL",2011,13.1
"2770","MHL",2012,12.3
"2771","MHL",2013,12.1
"2772","MHL",2014,11.7
"2773","MHL",2015,11.6
"2774","MHL",2016,11.5
"2775","MHL",2017,11.4
"2776","MHL",2018,11.4
"2777","MHL",2019,11.4
"2778","MHL",2020,11.5
"2779","MHL",2021,11.6
"2780","MHL",2022,11.2
"2781","MHL",2023,11.3
"2782","MHL",2024,11.3
"2783","MRT",1999,11.2
"2784","MRT",2000,17.6
"2785","MRT",2001,15.9
"2786","MRT",2002,10.3
"2787","MRT",2003,5.1
"2788","MRT",2004,7.1
"2789","MRT",2005,6
"2790","MRT",2006,6.7
"2791","MRT",2007,6
"2792","MRT",2008,8.1
"2793","MRT",2009,8.6
"2794","MRT",2010,5.4
"2795","MRT",2011,4.5
"2796","MRT",2012,4.4
"2797","MRT",2013,4.4
"2798","MRT",2014,4.8
"2799","MRT",2015,4.6
"2800","MRT",2016,5
"2801","MRT",2017,5.5
"2802","MRT",2018,5.9
"2803","MRT",2019,6.6
"2804","MRT",2020,7.2
"2805","MRT",2021,9.5
"2806","MRT",2022,11.6
"2807","MRT",2023,12.1
"2808","MRT",2024,11
"2809","MUS",1999,7.4
"2810","MUS",2000,7
"2811","MUS",2001,7.5
"2812","MUS",2002,7.2
"2813","MUS",2003,7.2
"2814","MUS",2004,7
"2815","MUS",2005,6.9
"2816","MUS",2006,7
"2817","MUS",2007,6.5
"2818","MUS",2008,5.7
"2819","MUS",2009,5.7
"2820","MUS",2010,5.4
"2821","MUS",2011,5.3
"2822","MUS",2012,5.2
"2823","MUS",2013,5
"2824","MUS",2014,4.7
"2825","MUS",2015,5.2
"2826","MUS",2016,5.9
"2827","MUS",2017,6.2
"2828","MUS",2018,6.8
"2829","MUS",2019,8.3
"2830","MUS",2020,9.1
"2831","MUS",2021,10.5
"2832","MUS",2022,10.2
"2833","MUS",2023,12.2
"2834","MUS",2024,11.8
"2835","MEX",1999,8.1
"2836","MEX",2000,8.1
"2837","MEX",2001,7.3
"2838","MEX",2002,6.9
"2839","MEX",2003,6
"2840","MEX",2004,6.3
"2841","MEX",2005,6.6
"2842","MEX",2006,5.7
"2843","MEX",2007,5.8
"2844","MEX",2008,5
"2845","MEX",2009,4.8
"2846","MEX",2010,4.6
"2847","MEX",2011,4.4
"2848","MEX",2012,4.2
"2849","MEX",2013,3.9
"2850","MEX",2014,3.6
"2851","MEX",2015,3.4
"2852","MEX",2016,3.3
"2853","MEX",2017,3.5
"2854","MEX",2018,3.8
"2855","MEX",2019,3.8
"2856","MEX",2020,3.5
"2857","MEX",2021,3.2
"2858","MEX",2022,3
"2859","MEX",2023,2.9
"2860","MEX",2024,2.8
"2861","FSM",1999,8.4
"2862","FSM",2000,8.4
"2863","FSM",2001,8.3
"2864","FSM",2002,8.2
"2865","FSM",2003,8.2
"2866","FSM",2004,8.4
"2867","FSM",2005,8.4
"2868","FSM",2006,9.2
"2869","FSM",2007,9
"2870","FSM",2008,8.7
"2871","FSM",2009,8.6
"2872","FSM",2010,8.6
"2873","FSM",2011,8.2
"2874","FSM",2012,7.8
"2875","FSM",2013,8.9
"2876","FSM",2014,8.7
"2877","FSM",2015,8.5
"2878","FSM",2016,8.3
"2879","FSM",2017,8.1
"2880","FSM",2018,7.9
"2881","FSM",2019,7.8
"2882","FSM",2020,7.8
"2883","FSM",2021,7.8
"2884","FSM",2022,7.7
"2885","FSM",2023,7.5
"2886","FSM",2024,7.9
"2887","MDA",1999,13.8
"2888","MDA",2000,12.9
"2889","MDA",2001,12.1
"2890","MDA",2002,10
"2891","MDA",2003,8.2
"2892","MDA",2004,9
"2893","MDA",2005,9.6
"2894","MDA",2006,6.6
"2895","MDA",2007,6.2
"2896","MDA",2008,6.1
"2897","MDA",2009,4.6
"2898","MDA",2010,3.4
"2899","MDA",2011,1.8
"2900","MDA",2012,1.7
"2901","MDA",2013,1.1
